district,rps01,rps02,rps03,rps04,rps05,rps06,rps07,rps08,rps09,rps10,rps11,rps12,rps13,rps14,rps15,rps16,rps17,rps18,rps19,rps20,rps21,rps22,rps23,rps24,rps25,rps26,rps27
新店區,房地(土地+建物),新北市新店區安民街156巷1~30號,17.32,住,,,1080708,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020130,124.63,3,2,1,有,有,12850000,103105,,0,0,,RPPNMLSKQHOFFCF98CA
新店區,房地(土地+建物)+車位,新北市新店區安祥路108巷1~30號,117.89,,山坡地保育區,丙種建築用地,1080614,土地2建物1車位2,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010822,286.5,2,2,2,有,有,16500000,57592,坡道平面,53.76,0,,RPVOMLPJQHOFFCF66CA
板橋區,房地(土地+建物),新北市板橋區國光路211~240號,12.54,住,,,1080522,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080218,70.22,2,1,1,有,有,12750000,181572,,0,0,,RPPNMLKLQHOFFAF08CA
板橋區,房地(土地+建物),新北市板橋區國光路211~240號,9.86,住,,,1080522,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080218,57.5,1,1,1,有,有,10440000,181565,,0,0,,RPQNMLKLQHOFFAF18CA
新店區,房地(土地+建物)+車位,新北市新店區安康路二段181~210號,14.33,住,,,1080625,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860611,104.77,2,2,1,有,有,8000000,76358,坡道機械,26.24,0,,RPPOMLNKQHOFFCF58CA
淡水區,房地(土地+建物),新北市淡水區新春街91~120號,17.15,住,,,1080613,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1031028,83.48,2,2,1,有,有,5000000,59895,,0,0,,RPPQMLPLPHOFFEF56CA
三芝區,房地(土地+建物),新北市三芝區忠孝街91~120號,7.73,住,,,1080711,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860809,49.12,1,1,1,有,有,1500000,30537,,0,0,,RPWQMLLMPHOFFEF96CA
三芝區,房地(土地+建物)+車位,新北市三芝區三民街61~90號,26.26,住,,,1080707,土地1建物1車位2,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,861117,191.269999999999,3,2,1,有,有,4100000,21436,坡道平面,70.72,0,,RPSQMLPKQHOFFEF86CA
中和區,房地(土地+建物),新北市中和區立德街121~150號,82.96,工,,,1080628,土地1建物1車位0,五層,七層,廠辦,工業用,鋼筋混凝土造,860913,442.31,0,0,0,無,有,39471000,89238,,0,0,,RPOOMLPLPHOFFHF56CA
中和區,房地(土地+建物)+車位,新北市中和區中正路151~180號,28.86,住,,,1080612,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,810601,187.39,1,0,2,有,有,21800000,116329,升降平面,24.74,0,辦公室使用,RPQRMLRLQHOFFHF37CA
樹林區,房地(土地+建物),新北市樹林區東華街1~30號,20.08,住,,,1080606,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,841027,120.15,3,2,2,有,有,8700000,72416,,0,0,,RPQQMLOLPHOFFIF96CA
鶯歌區,房地(土地+建物),新北市鶯歌區國中街91~120號,16.48,住,,,1080624,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860612,91.91,2,1,1,有,有,4070000,44282,,0,0,,RPXPMLOLPHOFFIF57CA
淡水區,房地(土地+建物),新北市淡水區自強路91~120號,17.1,住,,,1080601,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860217,82.78,5,2,2,有,有,6730000,81300,,0,0,含增建或未登記建物。,RPORMLTLPHOFFEF07DA
汐止區,房地(土地+建物),新北市汐止區中興路211~240號,25.07,住,,,1080625,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,781211,117.81,3,2,2,有,無,10390000,88193,,0,0,,RPOOMLQLPHOFFDF09EA
淡水區,房地(土地+建物)+車位,新北市淡水區學府路136巷61~90號,38.8,住,,,1080614,土地2建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030314,179.829999999999,3,2,2,有,有,9280000,51604,坡道平面,39.35,0,,RPURMLRLQHOFFEF67EA
新莊區,房地(土地+建物),新北市新莊區民樂街91~120號,15.82,住,,,1080611,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850518,90.25,3,1,1,有,有,9000000,99723,,0,0,含增建或未登記建物。,RPXPMLTLPHOFFBF47DA
土城區,房地(土地+建物)+車位,新北市土城區南天母路61~90號,80.48,其他,,,1080617,土地2建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,810402,201.12,4,2,2,有,有,9600000,51500,坡道平面,34.13,1000000,含增建或未登記建物。,RPXPMLLJQHOFFAF09DA
鶯歌區,房地(土地+建物),新北市鶯歌區尖山路156巷1~30號,20.87,住,,,1080625,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850205,134.89,3,2,2,有,有,6500000,48187,,0,0,,RPWRMLLMPHOFFIF47CA
三峽區,房地(土地+建物),新北市三峽區紫新路16巷1~30號,42.61,,山坡地保育區,丙種建築用地,1080622,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,870504,103.72,3,2,2,有,有,3380000,32588,,0,0,含增建或未登記建物。;,RPQNMLTLPHOFFIF17CA
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區長榮路661~690號,27.51,住,,,1080701,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,801001,150.46,3,2,2,有,無,15000000,99694,坡道平面,0,0,,RPXOMLRJQHOFFGF47CA
蘆洲區,房地(土地+建物),新北市蘆洲區水湳街391~420號,16.86,住,,,1080707,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860725,89.14,3,2,2,有,無,10080000,113081,,0,0,,RPTPMLPJQHOFFGF96CA
三重區,房地(土地+建物),新北市三重區重陽路四段31~60號,12,住,,,1071025,土地4建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,720504,90.32,3,2,1,有,無,9000000,99646,,0,0,含增建或未登記建物。;,RPWNMLKMPHOFFGF76CA
蘆洲區,房地(土地+建物),新北市蘆洲區光復路41巷1~30號,19.44,住,,,1080703,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030314,106.31,2,2,1,有,有,10950000,103001,,0,0,,RPSPMLQLPHOFFGF07CA
汐止區,房地(土地+建物),新北市汐止區仁愛路181~210號,22.07,住,,,1080705,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,950208,121.39,3,2,2,有,有,11380000,93747,,0,0,,RPWOMLTKQHOFFDF37CA
五股區,房地(土地+建物)+車位,新北市五股區自強路150巷1~30號,49.79,住,,,1080626,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,911105,155.86,3,2,2,有,有,9100000,58386,坡道平面,0,0,,RPTRMLTLPHOFFBF17CA
林口區,房地(土地+建物)+車位,新北市林口區仁愛路一段667巷31~60號,66.99,住,,,1080701,土地1建物1車位1,二層，三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,960417,189.36,4,2,2,有,有,12500000,66012,坡道平面,24.3,0,含增建或未登記建物。;,RPQRMLQLPHOFFBF56CA
板橋區,房地(土地+建物),新北市板橋區松柏街61~90號,14.43,住,,,1080605,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860109,87.94,2,2,1,有,有,12500000,142142,,0,0,,RPTOMLSJQHOFFAF56CA
土城區,房地(土地+建物)+車位,新北市土城區延平街31~60號,26.91,住,,,1080629,土地2建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,780821,169.7,3,2,2,有,無,15000000,88391,坡道平面,12.55,0,,RPVOMLLJQHOFFAF68CA
五股區,房地(土地+建物)+車位,新北市五股區自強路151~180號,35.04,住,,,1080628,土地2建物1車位1,六層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1060331,138.61,2,2,1,有,有,9500000,68538,坡道平面,44.88,0,,RPRSMLTLPHOFFBF07CA
林口區,房地(土地+建物)+車位,新北市林口區南勢一街17巷31~60號,29.64,住,,,1080626,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080606,128.17,2,2,2,有,有,9500000,79236,坡道平面,29.73,1700000,,RPPQMLQJQHOFFBF88CA
林口區,房地(土地+建物)+車位,新北市林口區南勢一街17巷31~60號,29.64,住,,,1080626,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080606,128.17,2,2,2,有,有,9300000,77204,坡道平面,29.73,1700000,,RPSQMLQJQHOFFBF56CA
林口區,房地(土地+建物)+車位,新北市林口區南勢一街17巷31~60號,30.83,住,,,1080626,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080606,134.54,2,2,1,有,有,9350000,72989,坡道平面,29.73,1700000,,RPORMLQJQHOFFBF88CA
林口區,房地(土地+建物)+車位,新北市林口區南勢一街17巷61~90號,25.69,住,,,1080626,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080606,114.42,2,2,1,有,有,7850000,72844,坡道平面,28.62,1600000,,RPQUMLQJQHOFFBF76CA
林口區,房地(土地+建物)+車位,新北市林口區南勢一街17巷31~60號,30.83,住,,,1080626,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080606,134.54,2,2,1,有,有,9580000,74230,坡道平面,29.73,1800000,,RPSUMLQJQHOFFBF96CA
林口區,房地(土地+建物)+車位,新北市林口區南勢一街17巷61~90號,37.94,住,,,1080626,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080606,157.1,3,2,2,有,有,11480000,76784,坡道平面,29.73,1700000,,RPVUMLQJQHOFFBF27CA
林口區,房地(土地+建物)+車位,新北市林口區南勢一街17巷31~60號,37.55,住,,,1080626,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080606,155.32,3,2,2,有,有,11650000,78430,坡道平面,29.73,1800000,,RPXUMLQJQHOFFBF47CA
林口區,房地(土地+建物)+車位,新北市林口區南勢一街17巷31~60號,37.55,住,,,1080626,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080606,155.32,3,2,2,有,有,11600000,78032,坡道平面,29.73,1800000,,RPPTMLQJQHOFFBF56CA
林口區,房地(土地+建物)+車位,新北市林口區南勢一街17巷31~60號,28.85,住,,,1080626,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080606,124.729999999999,2,2,1,有,有,8900000,75955,坡道平面,28.62,1600000,,RPTTMLQJQHOFFBF96CA
林口區,房地(土地+建物)+車位,新北市林口區南勢一街17巷31~60號,29.64,住,,,1080626,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080606,128.86,2,2,1,有,有,9650000,80307,坡道平面,28.62,1600000,,RPWTMLQJQHOFFBF27CA
深坑區,房地(土地+建物),新北市深坑區北深路二段1~30號,7.21,住,,,1080705,土地1建物1車位0,二層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,840617,42.32,1,1,1,有,無,3300000,77977,,0,0,,RPTOMLLMPHOFFCF88CA
汐止區,房地(土地+建物),新北市汐止區明峰街301~330號,15.59,住,,,1080609,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830207,80.98,1,2,2,有,無,7500000,92615,,0,0,,RPXPMLNKQHOFFDF96CA
淡水區,房地(土地+建物)+車位,新北市淡水區淡海路61~90號,40.4,住,,,1080708,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1060710,178.01,3,2,2,有,有,11300000,69950,升降平面,35.05,1300000,,RPWNMLLJQHOFFEF09CA
蘆洲區,房地(土地+建物),新北市蘆洲區永安北路二段31~60號,20.78,住,,,1080611,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,960706,109.82,3,1,2,有,有,12500000,113823,,0,0,,RPSOMLTLPHOFFGF27CA
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區九芎街153巷1~30號,25.01,住,,,1080514,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,821027,151.12,3,2,1,有,有,12450000,82385,坡道平面,0,0,,RPXNMLKMPHOFFGF86CA
鶯歌區,房地(土地+建物),新北市鶯歌區鶯桃路296巷31~60號,27.37,住,,,1080703,土地1建物2車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,810430,140.16,5,2,2,有,有,7300000,52083,,0,0,兩戶打通,RPRNMLPJQHOFFIF76CA
鶯歌區,房地(土地+建物),新北市鶯歌區永明街60巷1~30號,12.59,住,,,1080705,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860109,63.12,2,2,1,有,有,3650000,57826,,0,0,,RPOPMLQLPHOFFIF96DA
新店區,房地(土地+建物),新北市新店區安民街133巷1~30號,20.55,住,,,1080715,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830524,120.95,3,1,2,有,無,8900000,73584,,0,0,,RPPOMLKMPHOFFCF58EA
淡水區,房地(土地+建物),新北市淡水區北新路184巷1~30號,27.01,住,,,1080711,土地1建物1車位0,一層，夾層,七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,950424,80.44,4,0,4,有,有,6450000,80194,,0,0,夾層,RPOOMLKMQHOFFEF78EA
板橋區,房地(土地+建物),新北市板橋區縣民大道三段181~210號,9.87,住,,,1080704,土地1建物1車位0,四層,七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1041207,53.93,0,0,0,無,有,7300000,135361,,0,0,,RPXNMLPJQHOFFAF76EA
蘆洲區,房地(土地+建物),新北市蘆洲區永康街31~60號,23.05,住,,,1080707,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040728,97.9199999999999,2,2,1,有,有,12150000,124081,,0,0,,RPORMLLMPHOFFGF56DA
三重區,房地(土地+建物),新北市三重區大智街61~90號,10.65,住,,,1080621,土地2建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840512,63.36,2,1,1,有,有,7000000,110480,,0,0,含增建或未登記建物。,RPRPMLKMPHOFFGF56DA
三峽區,房地(土地+建物),新北市三峽區永安街31~60號,15.43,住,,,1080708,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820220,82.42,4,2,2,有,無,4900000,59452,,0,0,含增建或未登記建物。;,RPPNMLKMPHOFFIF88CA
中和區,房地(土地+建物),新北市中和區忠孝街1巷1~30號,21.68,住,,,1080703,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,810814,112.21,3,1,2,有,無,13000000,115854,,0,0,地下室增建,RPSOMLSJQHOFFHF17CA
三重區,房地(土地+建物),新北市三重區河邊北街1~30號,21.4,住,,,1080625,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840422,120.369999999999,4,2,2,有,有,5200000,43200,,0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLLJQHOFFGF58CA
三重區,房地(土地+建物),新北市三重區忠孝路三段15巷61~90號,21.55,住,,,1080702,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840925,129.01,3,2,2,有,有,12680000,98287,,0,0,,RPVNMLLJQHOFFGF56CA
新莊區,房地(土地+建物),新北市新莊區富國路121~150號,12.42,住,,,1080707,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,811215,77.47,4,0,4,有,有,7000000,90358,,0,0,,RPPVMLLJQHOFFBF88CA
新莊區,房地(土地+建物)+車位,新北市新莊區西盛街324巷31~60號,26.61,住,,,1080622,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,821228,144.3,4,2,2,有,有,11500000,79695,坡道平面,20.15,0,含增建或未登記建物。;,RPWNMLLMPHOFFBF98CA
林口區,房地(土地+建物)+車位,新北市林口區南勢三街1~30號,18.74,住,,,1080624,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050627,102.05,2,1,1,有,有,7300000,71534,坡道平面,33.8,0,,RPVSMLLMPHOFFBF76CA
新店區,房地(土地+建物)+車位,新北市新店區安民街70巷1~30號,28.95,住,,,1080616,土地3建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,800205,179.16,3,2,2,有,有,12240000,68323,坡道平面,45.47,0,含增建或未登記建物。;,RPQPMLOKQHOFFCF88CA
汐止區,房地(土地+建物),新北市汐止區忠孝東路451~480號,18.66,住,,,1080528,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830120,104.99,3,2,2,有,有,9000000,85722,,0,0,土地增值稅由買方負擔,RPOOMLLMPHOFFDF48CA
汐止區,房地(土地+建物)+車位,新北市汐止區保長路61~90號,19.79,住,,,1070917,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1080514,149.34,2,2,2,有,有,9300000,72811,坡道平面,40.84,1400000,土地及建物分次登記案件。前案土地登記收件字號：;,RPSRMLLJQHOFFDF98CA
永和區,房地(土地+建物),新北市永和區永和路二段211~240號,6.26,商,,,1080606,土地2建物1車位0,七層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,680522,76.67,1,1,1,有,有,4300000,56085,,0,0,,RPRPMLKMPHOFFHF56CA
永和區,房地(土地+建物),新北市永和區安樂路100巷1~30號,4.13,住,,,1080628,土地2建物1車位0,三層,七層,套房(1房1廳1衛),見其他登記事項,見其他登記事項,1070102,38.6,1,1,1,有,有,6500000,168394,,0,0,,RPRQMLLMPHOFFHF76CA
中和區,房地(土地+建物),新北市中和區員山路181~210號,30.97,住,,,1080722,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,790622,149.109999999999,3,2,2,有,有,15250000,102273,,0,0,,RPQPMLLMPHOFFHF76EA
貢寮區,房地(土地+建物),新北市貢寮區保健街37巷2弄1~30號,26.24,住,,,1080710,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860125,124.84,3,2,2,有,無,2200000,17623,,0,0,,RPSNMLSJQHOFFFF96DA
新店區,房地(土地+建物)+車位,新北市新店區安祥路108巷1~30號,101.68,,山坡地保育區,丙種建築用地,1080619,土地2建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010822,230.56,4,2,2,有,有,14800000,64808,坡道平面,26.88,1600000,含增建或未登記建物。,RPPNMLNJQHOFFCF48DA
泰山區,房地(土地+建物)+車位,新北市泰山區明志路二段60巷1弄1~30號,21.57,住,,,1080521,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850817,114.73,3,2,1,有,有,8880000,77399,坡道機械,0,1200000,含增建或未登記建物。所有權人共二人。,RPXQMLLJQHOFFBF66DA
三峽區,房地(土地+建物),新北市三峽區大仁路1~30號,22.1,住,,,1080712,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850215,125.64,3,2,2,有,有,9300000,74021,,0,0,,RPVNMLMKQHOFFIF96CA
鶯歌區,房地(土地+建物),新北市鶯歌區永明街60巷1~30號,23.14,住,,,1080702,土地1建物1車位0,六層，見其他登記事項,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,870902,130.36,3,2,2,有,有,7000000,53697,,0,0,,RPPSMLLMPHOFFIF86CA
中和區,房地(土地+建物)+車位,新北市中和區立德街61~90號,92.18,工,,,1080531,土地1建物1車位2,五層,七層,廠辦,見其他登記事項,鋼筋混凝土造,891128,574.48,0,0,0,無,有,48000000,83554,坡道平面,67.98,0,,RPUNMLOJRHOFFHF96CA
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區復興路105巷1~30號,18.48,住,,,1080626,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,880123,135.24,3,1,1,有,有,14000000,103520,坡道平面,0,0,,RPWNMLMLQHOFFGF96CA
三重區,房地(土地+建物),新北市三重區後竹圍街151~180號,23.76,住,,,1080703,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1041105,112.52,3,2,2,有,有,12000000,106648,,0,0,,RPWQMLLMPHOFFGF17CA
汐止區,房地(土地+建物)+車位,新北市汐止區明峰街1~30號,31.39,住,,,1080704,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820111,184.62,4,2,2,有,無,14100000,76373,升降平面,21.47,0,,RPVQMLMKQHOFFDF76CA
板橋區,房地(土地+建物),新北市板橋區大觀路三段198巷1~30號,21.02,住,,,1080606,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850727,103.3,3,2,1,有,有,9330000,90319,,0,0,,RPWQMLTKPHOFFAF17CA
新莊區,房地(土地+建物)+車位,新北市新莊區景德路151~180號,22.22,住,,,1080528,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,870729,119.1,3,2,2,有,有,13460000,113014,升降機械,0,0,共有人數2人。含增建或未登記建物。本案車位面積無法拆算。,RPRNMLMKPHOFFBF38CA
林口區,房地(土地+建物)+車位,新北市林口區文化二路一段20巷31~60號,27.2,住,,,1080507,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,950104,166.55,3,2,2,有,有,12500000,75053,坡道平面,0,0,親友、員工或其他特殊關係間之交易。;,RPPOMLQJQHOFFBF68CA
新店區,房地(土地+建物),新北市新店區安德街121~150號,20.37,住,,,1080619,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,841127,154.769999999999,3,2,2,有,有,12000000,77534,,0,0,,RPUNMLPKPHOFFCF09CA
淡水區,房地(土地+建物),新北市淡水區重建街61~90號,15.24,商,,,1080510,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,830310,111.53,3,2,1,有,無,5900000,52901,,0,0,,RPOOMLQLPHOFFEF98CA
新莊區,房地(土地+建物),新北市新莊區民安西路275巷1~30號,12.79,住,,,1080501,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820621,77.69,2,1,1,有,有,6700000,86240,,0,0,含增建或未登記建物。,RPPQMLMKPHOFFBF58DA
三重區,房地(土地+建物),新北市三重區仁愛街691~720號,18.57,住,,,1080505,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830408,102.34,3,2,2,有,無,12100000,118233,,0,0,含增建或未登記建物。,RPRNMLOKPHOFFGF56DA
蘆洲區,房地(土地+建物),新北市蘆洲區長安街375巷4弄1~30號,18.65,住,,,1080613,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820813,99.7299999999999,3,2,2,有,有,9220000,92450,,0,0,,RPOPMLPKPHOFFGF56DA
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區環堤大道151~180號,25,住,,,1080528,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,801128,139.49,3,2,2,有,有,11000000,78859,坡道機械,0,1600000,含增建或未登記建物。,RPSQMLQKPHOFFGF17DA
永和區,房地(土地+建物),新北市永和區竹林路151~180號,11.16,住,,,1080624,土地1建物1車位0,三層,七層,套房(1房1廳1衛),商業用,鋼筋混凝土造,871014,66.46,1,1,1,有,有,8000000,120373,,0,0,含增建或未登記建物。,RPRPMLMKPHOFFHF66DA
樹林區,房地(土地+建物),新北市樹林區復興路361~390號,19.68,住,,,1080410,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820710,101.92,3,2,2,有,有,8600000,84380,,0,0,含增建或未登記建物。,RPPNMLRKPHOFFIF86DA
淡水區,房地(土地+建物)+車位,新北市淡水區民族路241~270號,22.22,住,,,1080615,土地5建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,971016,115.6,2,2,1,有,有,9400000,81315,坡道平面,31.68,0,,RPWRMLNKQHOFFEF37EA
八里區,房地(土地+建物)+車位,新北市八里區中山路二段447巷1~30號,41.56,住,,,1080613,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,910607,226.81,3,2,2,有,有,7700000,33949,坡道平面,12.84,0,,RPURMLNKQHOFFEF17EA
蘆洲區,房地(土地+建物),新北市蘆洲區水湳街391~420號,21.49,住,,,1080622,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860725,113.84,3,2,2,有,無,11500000,101019,,0,0,含增建或未登記建物。,RPPPMLQKPHOFFGF76DA
新店區,房地(土地+建物)+車位,新北市新店區北宜路一段115巷1~30號,24.62,住,,,1080617,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1011012,94.5399999999999,3,1,1,有,無,11300000,119526,其他,0,1200000,含增建或未登記建物。,RPOOMLLMPHOFFCF48DA
中和區,房地(土地+建物)+車位,新北市中和區立德街151~180號,116.93,工,,,1080315,土地1建物2車位4,七層,七層,辦公商業大樓,工業用,鋼筋混凝土造,860913,686.71,0,0,0,無,有,53000000,77180,坡道平面,116.36,0,,RPXPMLQKPHOFFHF57CA
中和區,房地(土地+建物),新北市中和區中山路二段2巷45弄31~60號,16.54,住,,,1080331,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,780808,107.89,3,2,2,有,無,12860000,119195,,0,0,含增建或未登記建物。;,RPVOMLRKPHOFFHF37CA
中和區,房地(土地+建物),新北市中和區德光路91~120號,21.01,住,,,1080612,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,871107,113,2,2,1,有,無,11280000,99823,,0,0,共有人數2人。含增建或未登記建物。,RPQNMLPKPHOFFHF56CA
蘆洲區,房地(土地+建物),新北市蘆洲區中華街91~120號,15.07,住,,,1080505,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,900905,73.83,2,2,1,有,有,8200000,111066,,0,0,含增建或未登記建物。;,RPXPMLQKPHOFFGF47CA
淡水區,房地(土地+建物),新北市淡水區重建街61~90號,15.24,商,,,1080523,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830310,111.53,3,2,1,有,無,6300000,56487,,0,0,,RPSSMLRJQHOFFEF17CA
新店區,房地(土地+建物),新北市新店區安德街91~120號,17.77,住,,,1080619,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830427,97.07,3,2,2,有,有,8300000,85505,,0,0,含增建或未登記建物。;,RPOPMLQKPHOFFCF78CA
