district,rps01,rps02,rps03,rps04,rps05,rps06,rps07,rps08,rps09,rps10,rps11,rps12,rps13,rps14,rps15,rps16,rps17,rps18,rps19,rps20,rps21,rps22,rps23,rps24,rps25,rps26,rps27
鶯歌區,房地(土地+建物),新北市鶯歌區鳳吉二街121~150號,24.94,住,,,1080627,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,77.81,3,2,1,有,無,2380000,30587,,0,0,,RPSTMLTKPHOFFIF87CA
永和區,房地(土地+建物),新北市永和區竹林路39巷6弄1~30號,35.75,住,,,1080526,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),見其他登記事項,見其他登記事項,651206,90.82,3,2,1,有,無,11000000,121119,,0,0,,RPOPMLLMPHOFFHF98CA
永和區,房地(土地+建物),新北市永和區水源街30巷1~30號,42.7,住,,,1080622,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),見其他登記事項,見其他登記事項,620426,103.25,3,2,2,有,無,10000000,96852,,0,0,,RPRNMLKLPHOFFHF88CA
中和區,房地(土地+建物),新北市中和區宜安路1巷30弄1~30號,31.14,住,,,1080616,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),見其他登記事項,見其他登記事項,630810,90.44,5,0,5,有,無,13750000,152034,,0,0,有增建或佔用部分:頂樓增建目前有出租,RPSRMLTKPHOFFHF57CA
永和區,房地(土地+建物),新北市永和區竹林路201巷22弄1~30號,29,住,,,1080617,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,620509,69.69,3,2,1,有,無,12500000,179366,,0,0,含增建或未登記建物。;,RPURMLTKPHOFFHF77CA
中和區,房地(土地+建物),新北市中和區秀峰街103巷1弄1~30號,28.79,住,,,1080604,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,661212,102.26,3,2,2,有,無,9100000,88989,,0,0,,RPOPMLMLPHOFFHF98CA
三重區,房地(土地+建物),新北市三重區興華街1~30號,19.8,住,,,1080627,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),商業用,加強磚造,631102,48.06,2,1,1,有,無,7500000,156055,,0,0,,RPSOMLPLPHOFFGF86CA
蘆洲區,房地(土地+建物),新北市蘆洲區信義路241~270號,27.35,住,,,1080411,土地2建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,671220,83,4,0,4,有,無,9100000,109639,,0,0,含增建或未登記建物。;,RPVPMLLMPHOFFGF96CA
金山區,房地(土地+建物),新北市金山區信義路64巷1~30號,151.25,住,,,1080620,土地1建物1車位0,一層，二層，三層，四層,四層,透天厝,住家用,鋼筋混凝土造,840505,386.79,5,2,3,有,無,14000000,36195,,0,0,,RPQNNLNLPHOFFDF78CA
新店區,房地(土地+建物),新北市新店區二十張路33巷31~60號,35.46,住,,,1080718,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680731,98.95,3,2,2,有,無,12000000,121273,,0,0,,RPRNMLNKQHOFFCF68CA
新店區,房地(土地+建物),新北市新店區安祥路106巷31~60號,66.59,,山坡地保育區,丙種建築用地,1080604,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,870609,80.16,1,2,1,有,有,5200000,64870,,0,0,,RPQPMLPLPHOFFCF98CA
新莊區,房地(土地+建物),新北市新莊區建中街116巷3弄1~30號,29.34,住,,,1080527,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,650612,97.64,3,1,1,有,無,4520000,46293,,0,0,親友、員工或其他特殊關係間之交易。;,RPUOMLNLPHOFFBF98CA
中和區,房地(土地+建物),新北市中和區忠孝街11巷31~60號,28.47,住,,,1080616,土地4建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,600110,77.98,3,1,1,有,無,7680000,98487,,0,0,,RPSQMLTKPHOFFHF67EA
板橋區,房地(土地+建物),新北市板橋區復興街61~90號,21.5,住,,,1080531,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,620727,73.56,3,2,1,有,無,7000000,95160,,0,0,親友、員工或其他特殊關係間之交易。;,RPWRMLOLPHOFFAF07EA
五股區,房地(土地+建物),新北市五股區成泰路三段331~360號,25.85,住,,,1080630,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680629,88.99,0,2,1,有,無,4000000,44949,,0,0,含增建或未登記建物。;,RPSQMLMLPHOFFBF98DA
永和區,房地(土地+建物),新北市永和區文化路135巷22弄1~30號,31.75,住,,,1080601,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,620427,87.47,3,2,2,有,無,9200000,105179,,0,0,含增建或未登記建物。,RPXNMLKLPHOFFHF96DA
貢寮區,房地(土地+建物),新北市貢寮區仁愛路121~150號,67.32,住,,,1080409,土地1建物1車位0,一層，二層，三層，四層,四層,透天厝,住商用,鋼筋混凝土造,840104,199.92,4,2,3,有,無,2600000,13005,,0,0,,RPTNMLSJQHOFFFF07DA
汐止區,房地(土地+建物),新北市汐止區汐萬路二段211~240號,34.96,,山坡地保育區,丙種建築用地,1080409,土地1建物1車位0,一層,四層,店面(店鋪),住家用,鋼筋混凝土造,710828,83.7,2,1,1,有,無,4500000,53763,,0,0,,RPUPMLQJQHOFFDF96DA
汐止區,房地(土地+建物),新北市汐止區汐萬路二段211~240號,34.96,,山坡地保育區,丙種建築用地,1080409,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710828,83.7,3,1,1,有,無,2100000,25090,,0,0,,RPOQMLQJQHOFFDF09DA
汐止區,房地(土地+建物),新北市汐止區汐萬路二段211~240號,34.96,,山坡地保育區,丙種建築用地,1080409,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710828,83.7,3,1,1,有,無,2000000,23895,,0,0,,RPRQMLQJQHOFFDF76DA
汐止區,房地(土地+建物),新北市汐止區汐萬路二段211~240號,34.96,,山坡地保育區,丙種建築用地,1080409,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710828,83.7,3,1,1,有,無,1900000,22700,,0,0,,RPTQMLQJQHOFFDF96DA
板橋區,房地(土地+建物),新北市板橋區金門街109巷1~30號,27.26,住,,,1080630,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,83.27,3,2,1,有,無,7100000,85265,,0,0,含增建或未登記建物。,RPQRMLTKPHOFFAF76DA
汐止區,房地(土地+建物),新北市汐止區合順街31~60號,27.3,,鄉村區,乙種建築用地,1080625,土地5建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690117,92.32,3,2,1,有,無,7800000,84489,,0,0,,RPSNMLMLPHOFFDF98EA
板橋區,房地(土地+建物),新北市板橋區幸福路70巷1~30號,26,住,,,1080621,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,66.96,3,2,2,有,無,13500000,201613,,0,0,防火巷增建,RPTPMLMLPHOFFAF78CA
土城區,房地(土地+建物),新北市土城區裕生路67巷8弄1~30號,28.42,住,,,1080526,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680619,76.29,3,2,1,有,無,7800000,102241,,0,0,,RPSNOLLMPHOFFAF68CA
板橋區,房地(土地+建物),新北市板橋區莒光路15巷1~30號,41.25,住,,,1080621,土地3建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640317,100.15,3,2,2,有,無,10600000,105841,,0,0,,RPWOMLOLPHOFFAF56CA
板橋區,房地(土地+建物),新北市板橋區懷德街78巷1~30號,20.75,住,,,1080513,土地1建物1車位0,一層,四層,店面(店鋪),住家用,加強磚造,,56.28,2,1,1,有,無,14600000,259417,,0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPUQMLNLPHOFFAF09CA
新店區,房地(土地+建物),新北市新店區五峰路70巷1~30號,31.94,住,,,1080621,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670809,103.69,3,2,2,有,無,9150000,88244,,0,0,含增建或未登記建物。;,RPTPMLMLPHOFFCF98CA
新店區,房地(土地+建物),新北市新店區自由街31~60號,47.96,住,,,1080523,土地3建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,630904,83,3,2,2,有,無,8100000,97590,,0,0,親友、員工或其他特殊關係間之交易。;,RPROMLNLPHOFFCF78CA
淡水區,房地(土地+建物),新北市淡水區興福寮66巷511~540號,449.04,,山坡地保育區,丙種建築用地,1080513,土地1建物1車位0,一層，二層，三層，四層,四層,透天厝,住家用,鋼筋混凝土造,1000616,354.85,3,3,3,有,有,40000000,112724,,0,0,,RPPNMLQKQHOFFEF98CA
中和區,房地(土地+建物),新北市中和區保健路91~120號,29.44,住,,,1080614,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),見其他登記事項,見其他登記事項,620503,85.14,3,2,1,有,無,11280000,132488,,0,0,含增建或未登記建物。;,RPRQMLNLPHOFFHF86CA
中和區,房地(土地+建物),新北市中和區民富街74巷1~30號,24.35,住,,,1080620,土地2建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660804,64,2,1,2,有,無,6000000,93750,,0,0,,RPTQMLOLPHOFFHF17CA
中和區,房地(土地+建物),新北市中和區大仁街20巷25弄1~30號,25.11,住,,,1080625,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,640526,73.88,2,1,1,有,無,5700000,77152,,0,0,,RPOQMLPLPHOFFHF76CA
中和區,房地(土地+建物),新北市中和區保健路44巷1~30號,20.51,住,,,1080704,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,620303,61,2,2,2,有,無,6700000,109836,,0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLLJQHOFFHF78CA
板橋區,房地(土地+建物),新北市板橋區文化路一段331~360號,2.35,住,,,1080616,土地1建物1車位0,三十一層,四十層,套房(1房1廳1衛),住家用,見其他登記事項,990715,47.06,0,1,1,有,有,9600000,203995,,0,0,含增建或未登記建物。,RPQNMLSKPHOFFAF78CA
板橋區,房地(土地+建物),新北市板橋區文化路一段331~360號,2.1,住,,,1080407,土地1建物1車位0,九層,四十層,套房(1房1廳1衛),住家用,見其他登記事項,990715,41.03,1,1,1,有,有,9000000,219352,,0,0,含增建或未登記建物。,RPWPMLSKPHOFFAF07DA
板橋區,房地(土地+建物),新北市板橋區文化路一段361~390號,2.77,住,,,1080505,土地1建物1車位0,二十九層,四十三層,套房(1房1廳1衛),住家用,見其他登記事項,990715,54.15,1,1,1,有,有,11500000,212373,,0,0,含增建或未登記建物。,RPVPMLKMPHOFFAF98DA
板橋區,房地(土地+建物)+車位,新北市板橋區文化路一段361~390號,6.96,住,,,1080623,土地1建物1車位1,十六層,四十三層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,990715,152.2,4,2,2,有,有,27300000,203635,坡道平面,28.94,2200000,含增建或未登記建物。權利人共二人。,RPPNMLLLPHOFFAF18DA
中和區,房地(土地+建物),新北市中和區景平路151~180號,2.54,住,,,1080629,土地3建物1車位0,二十五層,四十一層,套房(1房1廳1衛),住家用,鋼骨鋼筋混凝土造,861104,44.31,1,1,1,有,有,5700000,128639,,0,0,含增建或未登記建物。;,RPTOMLPLPHOFFHF07CA
中和區,房地(土地+建物),新北市中和區景平路181~210號,2.09,住,,,1080604,土地3建物1車位0,三十八層,四十一層,套房(1房1廳1衛),住家用,鋼骨鋼筋混凝土造,861104,35.11,1,1,1,有,有,4350000,123896,,0,0,含增建或未登記建物。;,RPPSMLLJQHOFFHF56CA
中和區,車位,新北市中和區景平路170?170191~170220號,0.09,住,,,1080705,土地0建物0車位1,地下六層,四十一層,其他,見其他登記事項,鋼骨鋼筋混凝土造,861104,32.29,0,0,0,有,有,1580000,,坡道平面,32.29,1580000,,RPWQMLKMPHOFFHF17CA
汐止區,房地(土地+建物)+車位,新北市汐止區東勢街201巷1~30號,37.43,,山坡地保育區,丙種建築用地,1080531,土地1建物2車位1,五層,六層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1070309,133.75,2,2,1,有,有,10080000,94208,坡道平面,39.49,1200000,,RPOQMLLMPHOFFDF68CA
汐止區,房地(土地+建物)+車位,新北市汐止區東勢街201巷1~30號,36.93,,山坡地保育區,丙種建築用地,1080605,土地1建物2車位1,四層,六層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1070309,132.48,2,2,1,有,有,9900000,93558,坡道平面,39.49,1200000,,RPQQMLLMPHOFFDF88CA
汐止區,房地(土地+建物)+車位,新北市汐止區東勢街201巷1~30號,53.28,,山坡地保育區,丙種建築用地,1080221,土地1建物2車位1,五層,六層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1070309,174.5,3,2,2,有,有,15250000,102963,坡道平面,39.49,1350000,,RPRQMLLMPHOFFDF98CA
淡水區,房地(土地+建物),新北市淡水區北新路184巷241~270號,29.34,住,,,1080630,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,910827,88.21,3,0,3,有,無,5800000,65752,,0,0,隔三間套房,RPQNMLLJQHOFFEF48CA
中和區,房地(土地+建物),新北市中和區景新街241~270號,16.73,住,,,1080604,土地1建物1車位0,二層，陽台,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,660821,79.1,2,1,1,有,有,7500000,94817,,0,0,,RPRQMLKMPHOFFHF66CA
中和區,房地(土地+建物),新北市中和區中和路262巷43弄1~30號,36.34,住,,,1080628,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,800521,168.86,5,2,3,有,無,25000000,148052,,0,0,,RPQQMLLMPHOFFHF66CA
新店區,房地(土地+建物)+車位,新北市新店區安祥路158巷1~30號,291.59,,山坡地保育區,丙種建築用地,1080420,土地10建物1車位1,三層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070703,260.27,4,2,2,有,有,17000000,70765,坡道平面,44.06,1700000,,RPUNMLMKQHOFFCF88CA
汐止區,房地(土地+建物),新北市汐止區福德一路177巷12弄1~30號,29.74,住,,,1080629,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,811109,148.05,4,2,2,有,有,12650000,85444,,0,0,,RPSPMLLMPHOFFDF98CA
汐止區,房地(土地+建物),新北市汐止區宜興街9巷1~30號,42.51,,鄉村區,乙種建築用地,1080703,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,811001,168.3,3,1,1,有,有,14500000,86156,,0,0,,RPXPMLLJQHOFFDF76DA
蘆洲區,房地(土地+建物),新北市蘆洲區民族路336巷31~60號,25.16,住,,,1080611,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830924,123.92,3,2,2,有,有,9850000,79487,,0,0,親友、員工或其他特殊關係間之交易。;,RPUNMLMJQHOFFGF56CA
汐止區,房地(土地+建物)+車位,新北市汐止區保一街35巷1~30號,25.39,住,,,1080708,土地1建物1車位1,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,861105,145.42,3,2,2,有,有,6120000,42085,坡道平面,33.02,0,,RPPNMLQLPHOFFDF88CA
土城區,房地(土地+建物),新北市土城區中央路三段126巷1~30號,18.62,工,,,1080626,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,920630,110.08,3,2,2,有,有,8630000,78398,,0,0,,RPSQNLMJQHOFFAF78CA
新莊區,房地(土地+建物),新北市新莊區福壽街112巷1~30號,29.12,住,,,1080625,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,790906,154.82,4,1,2,有,無,17750000,114649,,0,0,含增建或未登記建物。;,RPRQMLLJQHOFFBF58CA
淡水區,車位,新北市淡水區北新路184巷31~60號,0.37,住,,,1080706,土地0建物0車位1,地下一層,六層,其他,見其他登記事項,鋼筋混凝土造,930916,46.6,0,0,0,有,有,600000,,坡道平面,46.6,600000,,RPROMLPJQHOFFEF09CA
新莊區,房地(土地+建物),新北市新莊區西盛街395巷29弄1~30號,24.54,住,,,1080703,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,811223,105.71,3,2,2,有,有,9000000,85139,,0,0,,RPQNMLKMPHOFFBF28CA
新店區,房地(土地+建物),新北市新店區竹林路61~90號,24.44,住,,,1080630,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,961018,113.17,3,2,2,有,有,7600000,67156,,0,0,,RPUNMLLMPHOFFCF88CA
樹林區,房地(土地+建物),新北市樹林區鎮前街1~30號,5.62,商,,,1080706,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,671013,36.16,2,0,2,有,有,4500000,124447,,0,0,壹樓空地、隔間套房,RPSSMLMJQHOFFIF07CA
蘆洲區,房地(土地+建物),新北市蘆洲區長安街331巷1~30號,22.89,住,,,1080706,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830216,112.29,3,2,2,有,有,10000000,89055,,0,0,含增建或未登記建物。,RPQOMLQJQHOFFGF76DA
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區尖山路271~300號,60.04,住,,,1080709,土地1建物1車位1,二層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050315,214.93,4,2,2,有,有,11000000,51179,坡道平面,27.73,0,,RPUUMLMJQHOFFIF47CA
瑞芳區,房地(土地+建物),新北市瑞芳區明燈路三段50巷1~30號,9.54,住,,,1080612,土地5建物1車位0,一層，騎樓,六層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,840812,67.38,0,0,0,無,無,6700000,99436,,0,0,,RPQNMLRJQHOFFFF56CA
瑞芳區,房地(土地+建物),新北市瑞芳區明燈路三段50巷1~30號,9.54,住,,,1080612,土地5建物1車位0,一層，騎樓,六層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,840812,67.65,0,0,0,無,無,6700000,99039,,0,0,,RPRNMLRJQHOFFFF66CA
新莊區,房地(土地+建物)+車位,新北市新莊區五權一路12巷21弄1~30號,32.25,,工業區,丁種建築用地,1080603,土地1建物1車位1,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860424,157.75,3,2,2,有,有,11600000,73534,坡道機械,0,0,,RPQWMLSKPHOFFBF17CA
淡水區,房地(土地+建物),新北市淡水區北新路184巷91~120號,14.43,住,,,1080624,土地1建物1車位0,一層,六層,店面(店鋪),見其他登記事項,鋼筋混凝土造,930916,48.04,0,0,0,無,有,4550000,94713,,0,0,有夾層,RPQPMLSKPHOFFEF76CA
三峽區,房地(土地+建物),新北市三峽區介壽路一段276巷102弄1~30號,11.19,住,,,1080703,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,821022,59.95,2,1,1,有,有,1900000,31693,,0,0,親友、員工或其他特殊關係間之交易。;,RPUSMLMKPHOFFIF27CA
土城區,房地(土地+建物),新北市土城區青山路2巷1~30號,14.84,住,,,1080616,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,810220,82.07,2,2,1,有,無,8600000,104789,,0,0,,RPUPMLNLQHOFFAF66EA
土城區,房地(土地+建物),新北市土城區青山路2巷1~30號,18.27,住,,,1080608,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,810220,90.1099999999999,2,2,1,有,有,8300000,92110,,0,0,,RPPOMLPKPHOFFAF48CA
新莊區,房地(土地+建物),新北市新莊區民安西路261巷1~30號,17.41,住,,,1080616,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820416,82.93,2,2,1,有,無,7900000,95261,,0,0,共有人數2人。含增建或未登記建物。,RPRSMLPKPHOFFBF56CA
汐止區,房地(土地+建物)+車位,新北市汐止區福德一路106巷1~30號,16.68,住,,,1080531,土地1建物1車位2,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860819,92.92,3,2,2,有,有,8000000,86096,坡道機械,0,0,,RPRTMLRKPHOFFDF07CA
汐止區,房地(土地+建物),新北市汐止區康寧街601~630號,13.66,住,,,1080526,土地2建物1車位0,五層,六層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1080220,59.69,1,1,1,有,無,6150000,103032,,0,0,,RPPOMLKLQHOFFDF48CA
永和區,房地(土地+建物),新北市永和區永平路302巷1~30號,23.66,住,,,1080605,土地2建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,831231,100.25,3,2,1,有,無,14050000,140150,,0,0,含增建或未登記建物。;,RPTRMLSKPHOFFHF57CA
蘆洲區,房地(土地+建物),新北市蘆洲區長安街347巷1~30號,23.83,住,,,1080613,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,871209,106.97,3,2,2,有,有,10300000,96289,,0,0,,RPQNMLRKPHOFFGF66CA
土城區,房地(土地+建物),新北市土城區明?街31~60號,14.8,住,,,1080625,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830518,71.35,2,1,1,有,無,7150000,100210,,0,0,,RPPPMLSKPHOFFAF88CA
土城區,房地(土地+建物)+車位,新北市土城區頂埔街31~60號,21.48,住,,,1080606,土地1建物1車位2,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840527,159.82,3,2,2,有,有,9200000,57565,升降平面,0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPQPMLOLPHOFFAF78DA
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區中原路20巷1~30號,24.64,住,,,1080523,土地1建物1車位1,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,800628,131.59,3,2,2,有,有,10750000,81693,坡道平面,0,0,,RPPPMLQLPHOFFGF76CA
三重區,房地(土地+建物)+車位,新北市三重區集美街247巷31弄1~30號,37.23,住,,,1080529,土地1建物1車位3,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,880309,159.41,3,1,2,有,有,12000000,75278,坡道平面,70.45,0,二親等買賣,RPTOMLLLQHOFFGF66CA
中和區,房地(土地+建物)+車位,新北市中和區自立路15巷1~30號,29.01,住,,,1080611,土地1建物1車位1,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,831214,166.07,4,2,2,有,無,18500000,111406,升降平面,0,0,,RPUOMLQJQHOFFHF17CA
蘆洲區,車位,新北市蘆洲區信義路1~30號,3.09,住,,,1080707,土地0建物0車位1,地下層,六層,其他,見其他登記事項,鋼筋混凝土造,800314,17.69,0,0,0,有,有,495000,,坡道機械,17.69,495000,,RPRQMLMLPHOFFGF66CA
新莊區,房地(土地+建物),新北市新莊區建安街121巷1~30號,29.73,住,,,1080620,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,790726,150.25,4,2,2,有,有,15000000,99840,,0,0,共有人數2人。含增建或未登記建物。內含獨立產權公設，未包含在棟數內。,RPUPMLTKPHOFFBF96CA
新店區,房地(土地+建物)+車位,新北市新店區中央六街31~60號,37.72,住,,,1080530,土地1建物1車位1,二層,六層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1071101,152.26,3,2,2,有,有,30000000,197031,一樓平面,0,0,,RPPNMLMLQHOFFCF48CA
萬里區,房地(土地+建物),新北市萬里區東澳路61~90號,39.92,住,,,1080604,土地2建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840522,126.6,2,2,2,有,無,5300000,41864,,0,0,,RPUOMLMLPHOFFDF09CA
八里區,房地(土地+建物),新北市八里區中華路二段308巷6弄1~30號,15.98,住,,,1080621,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820812,72.5,2,1,1,有,有,4200000,57923,,0,0,含增建或未登記建物。;,RPWNMLMLPHOFFEF66CA
永和區,房地(土地+建物)+車位,新北市永和區博愛街18巷1~30號,30.78,住,,,1080605,土地1建物1車位1,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,770805,157.34,3,2,2,有,有,21080000,133977,坡道平面,0,0,含增建或未登記建物。;,RPXOMLNLPHOFFHF27CA
板橋區,房地(土地+建物),新北市板橋區新生街23巷1~30號,30.44,住,,,1080630,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,770908,112.81,3,2,2,有,無,9090000,80578,,0,0,含增建或未登記建物。;,RPRPMLMLPHOFFAF58CA
土城區,房地(土地+建物),新北市土城區青雲路483巷13弄31~60號,26.8,住,,,1080530,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720820,86.54,3,2,1,有,無,6500000,75110,,0,0,,RPQPMLRJQHOFFAF88CA
新莊區,房地(土地+建物),新北市新莊區中港路531巷1~30號,29.76,住,,,1080610,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,750409,104.04,2,2,2,有,無,9280000,89196,,0,0,含增建或未登記建物。,RPTNMLNLPHOFFBF78CA
新莊區,房地(土地+建物),新北市新莊區復興路二段76巷1~30號,21.68,住,,,1080511,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,740918,70.53,1,1,2,有,無,8500000,120516,,0,0,含增建或未登記建物。,RPQOMLNLPHOFFBF58CA
新莊區,房地(土地+建物),新北市新莊區瓊林路瓊英巷8弄1~30號,29.4,住,,,1080623,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710921,105.9,4,2,1,有,無,7500000,70822,,0,0,,RPPNMLOLPHOFFBF48CA
林口區,房地(土地+建物),新北市林口區民生路31~60號,76.58,住,,,1080407,土地1建物1車位0,一層，二層，三層，四層，五層,五層,透天厝,住家用,鋼筋混凝土造,950526,213.95,3,2,3,有,有,13680000,63940,,0,0,含增建或未登記建物。;,RPXNMLPLPHOFFBF76CA
新莊區,房地(土地+建物),新北市新莊區昌盛街1~30號,19.73,住,,,1080525,土地3建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670902,91,3,2,1,有,無,6400000,70330,,0,0,,RPSPMLLMPHOFFBF78CA
新店區,房地(土地+建物)+車位,新北市新店區櫻花街121~150號,68.84,住,,,1080510,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1080325,180.19,2,2,2,有,有,10700000,69838,坡道平面,39.15,850000,土地及建物分次登記案件。前案土地登記收件字號：;,RPOOMLNLPHOFFCF48CA
新店區,房地(土地+建物),新北市新店區竹林路91~120號,22.62,住,,,1080616,土地1建物1車位0,二層，三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,800821,119.759999999999,3,2,2,有,有,7250000,60538,,0,0,含增建或未登記建物。;,RPOPMLNLPHOFFCF58CA
新店區,房地(土地+建物),新北市新店區檳榔路41巷1~30號,26.55,住,,,1080615,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670622,87.73,3,2,1,有,無,9800000,111706,,0,0,含增建或未登記建物。;,RPPQMLOLPHOFFCF88CA
